考试ID,考试开始时间,考试类型,学科ID,学期ID
147664,2018/1/2 0:00,4,,7
147662,2018/1/2 0:00,4,,7
147658,2018/1/2 0:00,4,,7
147666,2018/1/2 0:00,4,,7
147659,2018/1/2 0:00,4,,7
147660,2018/1/2 0:00,4,,7
147667,2018/1/2 0:00,4,,7
147665,2018/1/2 0:00,4,,7
120369,2014/3/18 0:00,7,2,9
120333,2014/3/18 0:00,7,1,9
120435,2014/4/16 0:00,9,17,9
147630,2018/1/2 0:00,4,,7
147622,2018/1/2 0:00,4,,7
147629,2018/1/2 0:00,4,,7
147627,2018/1/2 0:00,4,,7
147631,2018/1/2 0:00,4,,7
147625,2018/1/2 0:00,4,,7
147626,2018/1/2 0:00,4,,7
147624,2018/1/2 0:00,4,,7
147628,2018/1/2 0:00,4,,7
147623,2018/1/2 0:00,4,,7
147558,2018/1/2 0:00,4,,7
147560,2018/1/2 0:00,4,,7
147565,2018/1/2 0:00,4,,7
147566,2018/1/2 0:00,4,,7
147564,2018/1/2 0:00,4,,7
147562,2018/1/2 0:00,4,,7
147563,2018/1/2 0:00,4,,7
147561,2018/1/2 0:00,4,,7
147567,2018/1/2 0:00,4,,7
147828,2019/1/22 0:00,3,,7
148004,2019/1/22 0:00,3,,7
146865,2018/1/2 0:00,4,6,7
147140,2019/1/3 0:00,18,11,7
146539,2018/1/2 0:00,4,1,7
146714,2018/1/2 0:00,4,3,7
146931,2018/1/2 0:00,4,1,7
146528,2018/1/2 0:00,4,2,7
147569,2018/1/2 0:00,4,,7
147568,2018/1/2 0:00,4,,7
148005,2019/1/22 0:00,3,,7
124875,2015/1/31 0:00,3,4,3
146543,2018/1/2 0:00,4,1,7
147363,2019/1/3 0:00,18,9,7
120436,2014/4/16 0:00,9,17,9
120513,2014/4/16 0:00,9,1,9
124864,2015/1/31 0:00,3,5,3
124999,2015/1/31 0:00,3,5,3
120480,2014/4/16 0:00,9,4,9
124755,2015/1/31 0:00,5,3,3
125123,2015/1/31 0:00,3,5,3
125119,2015/1/31 0:00,3,5,3
124450,2015/1/31 0:00,5,6,3
125063,2015/1/31 0:00,3,17,3
148012,2019/1/22 0:00,3,,7
148013,2019/1/22 0:00,3,,7
124458,2015/1/31 0:00,5,6,3
148014,2019/1/22 0:00,3,,7
124899,2015/1/31 0:00,3,1,3
120403,2014/3/18 0:00,7,1,9
146719,2018/1/2 0:00,4,3,7
120340,2014/3/18 0:00,7,1,9
120420,2014/3/18 0:00,7,57,9
120326,2014/3/18 0:00,7,1,9
146655,2018/1/2 0:00,4,7,7
146919,2018/1/2 0:00,4,2,7
120389,2014/3/18 0:00,7,1,9
120390,2014/3/18 0:00,7,2,9
146912,2018/1/2 0:00,4,2,7
146555,2018/1/2 0:00,4,17,7
146921,2018/1/2 0:00,4,1,7
146713,2018/1/2 0:00,4,3,7
146700,2018/1/2 0:00,4,4,7
124407,2015/1/31 0:00,5,17,3
124723,2015/1/31 0:00,5,7,3
120361,2014/3/18 0:00,7,1,9
148015,2019/1/22 0:00,3,,7
148008,2019/1/22 0:00,3,,7
146959,2019/1/3 0:00,18,9,7
146712,2018/1/2 0:00,4,3,7
146645,2018/1/2 0:00,4,7,7
148009,2019/1/22 0:00,3,,7
148000,2019/1/22 0:00,3,,7
146925,2018/1/2 0:00,4,1,7
146521,2018/1/2 0:00,4,3,7
146920,2018/1/2 0:00,4,1,7
146914,2018/1/2 0:00,4,2,7
146698,2018/1/2 0:00,4,4,7
146929,2018/1/2 0:00,4,1,7
147369,2019/1/3 0:00,18,9,7
125128,2015/1/31 0:00,3,4,3
146535,2018/1/2 0:00,4,2,7
125131,2015/1/31 0:00,3,4,3
146699,2018/1/2 0:00,4,4,7
146733,2018/1/2 0:00,4,2,7
146918,2018/1/2 0:00,4,2,7
146678,2018/1/2 0:00,4,5,7
146679,2018/1/2 0:00,4,5,7
146932,2018/1/2 0:00,4,1,7
146926,2018/1/2 0:00,4,1,7
146687,2018/1/2 0:00,4,5,7
146686,2018/1/2 0:00,4,5,7
146688,2018/1/2 0:00,4,5,7
146741,2018/1/2 0:00,4,2,7
146743,2018/1/2 0:00,4,2,7
146707,2018/1/2 0:00,4,4,7
146701,2018/1/2 0:00,4,4,7
146923,2018/1/2 0:00,4,1,7
146924,2018/1/2 0:00,4,1,7
146725,2018/1/2 0:00,4,3,7
146715,2018/1/2 0:00,4,3,7
146907,2018/1/2 0:00,4,2,7
146523,2018/1/2 0:00,4,3,7
146724,2018/1/2 0:00,4,3,7
146711,2018/1/2 0:00,4,3,7
146689,2018/1/2 0:00,4,5,7
146683,2018/1/2 0:00,4,5,7
146641,2018/1/2 0:00,4,7,7
146620,2018/1/2 0:00,4,8,7
146762,2018/1/2 0:00,4,1,7
146734,2018/1/2 0:00,4,2,7
146744,2018/1/2 0:00,4,2,7
149374,2019/1/26 0:00,5,,7
149375,2019/1/26 0:00,5,,7
149388,2019/1/26 0:00,5,,7
149389,2019/1/26 0:00,5,,7
149378,2019/1/26 0:00,5,,7
149379,2019/1/26 0:00,5,,7
149358,2019/1/26 0:00,5,,7
149367,2019/1/26 0:00,5,,7
149359,2019/1/26 0:00,5,,7
149366,2019/1/26 0:00,5,,7
149368,2019/1/26 0:00,5,,7
149369,2019/1/26 0:00,5,,7
149362,2019/1/26 0:00,5,,7
149363,2019/1/26 0:00,5,,7
149354,2019/1/26 0:00,5,,7
149355,2019/1/26 0:00,5,,7
149356,2019/1/26 0:00,5,,7
149357,2019/1/26 0:00,5,,7
149370,2019/1/26 0:00,5,,7
149371,2019/1/26 0:00,5,,7
149360,2019/1/26 0:00,5,,7
149361,2019/1/26 0:00,5,,7
147811,2019/1/22 0:00,3,,7
147799,2019/1/22 0:00,3,,7
149340,2019/1/26 0:00,5,,7
149349,2019/1/26 0:00,5,,7
149341,2019/1/26 0:00,5,,7
149348,2019/1/26 0:00,5,,7
149350,2019/1/26 0:00,5,,7
149351,2019/1/26 0:00,5,,7
149344,2019/1/26 0:00,5,,7
149345,2019/1/26 0:00,5,,7
149336,2019/1/26 0:00,5,,7
149337,2019/1/26 0:00,5,,7
149338,2019/1/26 0:00,5,,7
149339,2019/1/26 0:00,5,,7
149352,2019/1/26 0:00,5,,7
149353,2019/1/26 0:00,5,,7
149342,2019/1/26 0:00,5,,7
149343,2019/1/26 0:00,5,,7
149322,2019/1/26 0:00,5,,7
149331,2019/1/26 0:00,5,,7
149323,2019/1/26 0:00,5,,7
149330,2019/1/26 0:00,5,,7
149332,2019/1/26 0:00,5,,7
149333,2019/1/26 0:00,5,,7
149326,2019/1/26 0:00,5,,7
149327,2019/1/26 0:00,5,,7
149318,2019/1/26 0:00,5,,7
149319,2019/1/26 0:00,5,,7
149320,2019/1/26 0:00,5,,7
149321,2019/1/26 0:00,5,,7
149334,2019/1/26 0:00,5,,7
149335,2019/1/26 0:00,5,,7
149324,2019/1/26 0:00,5,,7
149325,2019/1/26 0:00,5,,7
149313,2019/1/26 0:00,5,,7
149305,2019/1/26 0:00,5,,7
149312,2019/1/26 0:00,5,,7
149304,2019/1/26 0:00,5,,7
149232,2019/1/26 0:00,5,,7
149241,2019/1/26 0:00,5,,7
149233,2019/1/26 0:00,5,,7
149240,2019/1/26 0:00,5,,7
149242,2019/1/26 0:00,5,,7
149243,2019/1/26 0:00,5,,7
149236,2019/1/26 0:00,5,,7
149237,2019/1/26 0:00,5,,7
149228,2019/1/26 0:00,5,,7
149229,2019/1/26 0:00,5,,7
149230,2019/1/26 0:00,5,,7
149231,2019/1/26 0:00,5,,7
149244,2019/1/26 0:00,5,,7
149245,2019/1/26 0:00,5,,7
149234,2019/1/26 0:00,5,,7
149235,2019/1/26 0:00,5,,7
149314,2019/1/26 0:00,5,,7
149315,2019/1/26 0:00,5,,7
149308,2019/1/26 0:00,5,,7
149309,2019/1/26 0:00,5,,7
149300,2019/1/26 0:00,5,,7
149301,2019/1/26 0:00,5,,7
149302,2019/1/26 0:00,5,,7
149303,2019/1/26 0:00,5,,7
149316,2019/1/26 0:00,5,,7
149317,2019/1/26 0:00,5,,7
149306,2019/1/26 0:00,5,,7
149307,2019/1/26 0:00,5,,7
148166,2019/1/22 0:00,3,,7
148155,2019/1/22 0:00,3,,7
148162,2019/1/22 0:00,3,,7
148153,2019/1/22 0:00,3,,7
148140,2019/1/22 0:00,3,,7
148127,2019/1/22 0:00,3,,7
148114,2019/1/22 0:00,3,,7
148036,2019/1/22 0:00,3,,7
148197,2019/1/22 0:00,3,,7
148184,2019/1/22 0:00,3,,7
148156,2019/1/22 0:00,3,,7
148101,2019/1/22 0:00,3,,7
148049,2019/1/22 0:00,3,,7
147815,2019/1/22 0:00,3,,7
147803,2019/1/22 0:00,3,,7
147791,2019/1/22 0:00,3,,7
147787,2019/1/22 0:00,3,,7
147775,2019/1/22 0:00,3,,7
147763,2019/1/22 0:00,3,,7
147751,2019/1/22 0:00,3,,7
147739,2019/1/22 0:00,3,,7
147727,2019/1/22 0:00,3,,7
147683,2019/1/22 0:00,3,,7
147671,2019/1/22 0:00,3,,7
147810,2019/1/22 0:00,3,,7
147779,2019/1/22 0:00,3,,7
147767,2019/1/22 0:00,3,,7
147755,2019/1/22 0:00,3,,7
147743,2019/1/22 0:00,3,,7
147731,2019/1/22 0:00,3,,7
147687,2019/1/22 0:00,3,,7
147675,2019/1/22 0:00,3,,7
147812,2019/1/22 0:00,3,,7
147809,2019/1/22 0:00,3,,7
147797,2019/1/22 0:00,3,,7
147785,2019/1/22 0:00,3,,7
147773,2019/1/22 0:00,3,,7
147761,2019/1/22 0:00,3,,7
147749,2019/1/22 0:00,3,,7
147737,2019/1/22 0:00,3,,7
147725,2019/1/22 0:00,3,,7
147681,2019/1/22 0:00,3,,7
147669,2019/1/22 0:00,3,,7
147800,2019/1/22 0:00,3,,7
147788,2019/1/22 0:00,3,,7
147776,2019/1/22 0:00,3,,7
147798,2019/1/22 0:00,3,,7
147786,2019/1/22 0:00,3,,7
147774,2019/1/22 0:00,3,,7
147762,2019/1/22 0:00,3,,7
147750,2019/1/22 0:00,3,,7
147738,2019/1/22 0:00,3,,7
147726,2019/1/22 0:00,3,,7
147682,2019/1/22 0:00,3,,7
147670,2019/1/22 0:00,3,,7
147819,2019/1/22 0:00,3,,7
147807,2019/1/22 0:00,3,,7
147764,2019/1/22 0:00,3,,7
147752,2019/1/22 0:00,3,,7
147740,2019/1/22 0:00,3,,7
147728,2019/1/22 0:00,3,,7
147684,2019/1/22 0:00,3,,7
147672,2019/1/22 0:00,3,,7
147795,2019/1/22 0:00,3,,7
147783,2019/1/22 0:00,3,,7
147771,2019/1/22 0:00,3,,7
147759,2019/1/22 0:00,3,,7
147747,2019/1/22 0:00,3,,7
147735,2019/1/22 0:00,3,,7
147691,2019/1/22 0:00,3,,7
147679,2019/1/22 0:00,3,,7
147816,2019/1/22 0:00,3,,7
147804,2019/1/22 0:00,3,,7
147792,2019/1/22 0:00,3,,7
147780,2019/1/22 0:00,3,,7
147768,2019/1/22 0:00,3,,7
147756,2019/1/22 0:00,3,,7
147744,2019/1/22 0:00,3,,7
147732,2019/1/22 0:00,3,,7
147688,2019/1/22 0:00,3,,7
147676,2019/1/22 0:00,3,,7
147817,2019/1/22 0:00,3,,7
147805,2019/1/22 0:00,3,,7
147793,2019/1/22 0:00,3,,7
147781,2019/1/22 0:00,3,,7
147769,2019/1/22 0:00,3,,7
147757,2019/1/22 0:00,3,,7
147745,2019/1/22 0:00,3,,7
147733,2019/1/22 0:00,3,,7
147689,2019/1/22 0:00,3,,7
147677,2019/1/22 0:00,3,,7
147813,2019/1/22 0:00,3,,7
147801,2019/1/22 0:00,3,,7
147789,2019/1/22 0:00,3,,7
147777,2019/1/22 0:00,3,,7
147765,2019/1/22 0:00,3,,7
147818,2019/1/22 0:00,3,,7
147806,2019/1/22 0:00,3,,7
147794,2019/1/22 0:00,3,,7
147782,2019/1/22 0:00,3,,7
147770,2019/1/22 0:00,3,,7
147758,2019/1/22 0:00,3,,7
147746,2019/1/22 0:00,3,,7
147734,2019/1/22 0:00,3,,7
147690,2019/1/22 0:00,3,,7
147678,2019/1/22 0:00,3,,7
148192,2019/1/22 0:00,3,,7
148179,2019/1/22 0:00,3,,7
147753,2019/1/22 0:00,3,,7
147741,2019/1/22 0:00,3,,7
147729,2019/1/22 0:00,3,,7
147685,2019/1/22 0:00,3,,7
147673,2019/1/22 0:00,3,,7
148193,2019/1/22 0:00,3,,7
148180,2019/1/22 0:00,3,,7
147365,2019/1/3 0:00,18,,7
148167,2019/1/22 0:00,3,,7
148157,2019/1/22 0:00,3,,7
148163,2019/1/22 0:00,3,,7
148164,2019/1/22 0:00,3,,7
148158,2019/1/22 0:00,3,,7
148160,2019/1/22 0:00,3,,7
148165,2019/1/22 0:00,3,,7
148141,2019/1/22 0:00,3,,7
148128,2019/1/22 0:00,3,,7
148102,2019/1/22 0:00,3,,7
148050,2019/1/22 0:00,3,,7
148037,2019/1/22 0:00,3,,7
148195,2019/1/22 0:00,3,,7
148182,2019/1/22 0:00,3,,7
148194,2019/1/22 0:00,3,,7
148181,2019/1/22 0:00,3,,7
148168,2019/1/22 0:00,3,,7
148159,2019/1/22 0:00,3,,7
148142,2019/1/22 0:00,3,,7
148129,2019/1/22 0:00,3,,7
148116,2019/1/22 0:00,3,,7
148103,2019/1/22 0:00,3,,7
148051,2019/1/22 0:00,3,,7
148038,2019/1/22 0:00,3,,7
148201,2019/1/22 0:00,3,,7
148188,2019/1/22 0:00,3,,7
148175,2019/1/22 0:00,3,,7
148149,2019/1/22 0:00,3,,7
148136,2019/1/22 0:00,3,,7
148123,2019/1/22 0:00,3,,7
148110,2019/1/22 0:00,3,,7
148058,2019/1/22 0:00,3,,7
148045,2019/1/22 0:00,3,,7
148169,2019/1/22 0:00,3,,7
148143,2019/1/22 0:00,3,,7
148130,2019/1/22 0:00,3,,7
148117,2019/1/22 0:00,3,,7
148104,2019/1/22 0:00,3,,7
148052,2019/1/22 0:00,3,,7
148039,2019/1/22 0:00,3,,7
148202,2019/1/22 0:00,3,,7
148189,2019/1/22 0:00,3,,7
148176,2019/1/22 0:00,3,,7
148196,2019/1/22 0:00,3,,7
148183,2019/1/22 0:00,3,,7
148170,2019/1/22 0:00,3,,7
148144,2019/1/22 0:00,3,,7
148131,2019/1/22 0:00,3,,7
148118,2019/1/22 0:00,3,,7
148105,2019/1/22 0:00,3,,7
148053,2019/1/22 0:00,3,,7
148040,2019/1/22 0:00,3,,7
148150,2019/1/22 0:00,3,,7
148137,2019/1/22 0:00,3,,7
148124,2019/1/22 0:00,3,,7
148111,2019/1/22 0:00,3,,7
148059,2019/1/22 0:00,3,,7
148046,2019/1/22 0:00,3,,7
148171,2019/1/22 0:00,3,,7
148145,2019/1/22 0:00,3,,7
148132,2019/1/22 0:00,3,,7
148119,2019/1/22 0:00,3,,7
148106,2019/1/22 0:00,3,,7
148203,2019/1/22 0:00,3,,7
148190,2019/1/22 0:00,3,,7
148177,2019/1/22 0:00,3,,7
148151,2019/1/22 0:00,3,,7
148138,2019/1/22 0:00,3,,7
148125,2019/1/22 0:00,3,,7
148112,2019/1/22 0:00,3,,7
148060,2019/1/22 0:00,3,,7
148047,2019/1/22 0:00,3,,7
148199,2019/1/22 0:00,3,,7
148186,2019/1/22 0:00,3,,7
148054,2019/1/22 0:00,3,,7
148041,2019/1/22 0:00,3,,7
148019,2019/1/22 0:00,3,,7
149427,2019/1/26 0:00,5,,7
147145,2019/1/3 0:00,18,,7
148173,2019/1/22 0:00,3,,7
148147,2019/1/22 0:00,3,,7
148134,2019/1/22 0:00,3,,7
148121,2019/1/22 0:00,3,,7
148108,2019/1/22 0:00,3,,7
148056,2019/1/22 0:00,3,,7
148043,2019/1/22 0:00,3,,7
148204,2019/1/22 0:00,3,,7
148191,2019/1/22 0:00,3,,7
148178,2019/1/22 0:00,3,,7
148152,2019/1/22 0:00,3,,7
148139,2019/1/22 0:00,3,,7
148126,2019/1/22 0:00,3,,7
148113,2019/1/22 0:00,3,,7
148061,2019/1/22 0:00,3,,7
148048,2019/1/22 0:00,3,,7
148198,2019/1/22 0:00,3,,7
148185,2019/1/22 0:00,3,,7
148172,2019/1/22 0:00,3,,7
147139,2019/1/3 0:00,18,,7
147143,2019/1/3 0:00,18,,7
148146,2019/1/22 0:00,3,,7
148133,2019/1/22 0:00,3,,7
148120,2019/1/22 0:00,3,,7
148107,2019/1/22 0:00,3,,7
148055,2019/1/22 0:00,3,,7
148042,2019/1/22 0:00,3,,7
148154,2019/1/22 0:00,3,,7
147366,2019/1/3 0:00,18,,7
123833,2014/11/27 0:00,9,5,3
123977,2014/12/15 0:00,6,2,3
123990,2014/12/15 0:00,6,1,3
124605,2015/1/31 0:00,5,6,3
123825,2014/11/27 0:00,9,6,3
123830,2014/11/27 0:00,9,5,3
123777,2014/11/27 0:00,9,17,3
125027,2015/1/31 0:00,3,2,3
123843,2014/11/27 0:00,9,4,3
123838,2014/11/27 0:00,9,4,3
123879,2014/11/27 0:00,9,1,3
123847,2014/11/27 0:00,9,4,3
123881,2014/11/27 0:00,9,1,3
124596,2015/1/31 0:00,5,6,3
124598,2015/1/31 0:00,5,6,3
125022,2015/1/31 0:00,3,3,3
124996,2015/1/31 0:00,3,6,3
125005,2015/1/31 0:00,3,5,3
124302,2015/1/12 0:00,18,12,3
125130,2015/1/31 0:00,3,4,3
125112,2015/1/31 0:00,3,6,3
124474,2015/1/31 0:00,5,4,3
124774,2015/1/31 0:00,5,1,3
124724,2015/1/31 0:00,5,7,3
125132,2015/1/31 0:00,3,4,3
124476,2015/1/31 0:00,5,4,3
124454,2015/1/31 0:00,5,6,3
124456,2015/1/31 0:00,5,6,3
123991,2014/12/15 0:00,6,1,3
123942,2014/12/15 0:00,6,5,3
123986,2014/12/15 0:00,6,1,3
123984,2014/12/15 0:00,6,1,3
124047,2015/1/12 0:00,18,9,3
124048,2015/1/12 0:00,18,9,3
124169,2015/1/12 0:00,18,9,3
123884,2014/12/15 0:00,6,17,3
123985,2014/12/15 0:00,6,1,3
124020,2015/1/12 0:00,18,12,3
123963,2014/12/15 0:00,6,3,3
124731,2015/1/31 0:00,5,5,3
124651,2015/1/31 0:00,5,1,3
123966,2014/12/15 0:00,6,3,3
123947,2014/12/15 0:00,6,4,3
123962,2014/12/15 0:00,6,3,3
123987,2014/12/15 0:00,6,1,3
123949,2014/12/15 0:00,6,4,3
123997,2014/12/15 0:00,6,57,3
124155,2015/1/12 0:00,18,12,3
125028,2015/1/31 0:00,3,2,3
123931,2014/12/15 0:00,6,6,3
123930,2014/12/15 0:00,6,6,3
123934,2014/12/15 0:00,6,6,3
123965,2014/12/15 0:00,6,3,3
123465,2014/11/17 0:00,2,5,3
124325,2015/1/12 0:00,18,9,3
124324,2015/1/12 0:00,18,9,3
123933,2014/12/15 0:00,6,6,3
124597,2015/1/31 0:00,5,6,3
124933,2015/1/31 0:00,3,17,3
123979,2014/12/15 0:00,6,2,3
123945,2014/12/15 0:00,6,5,3
124022,2015/1/12 0:00,18,12,3
123978,2014/12/15 0:00,6,2,3
123996,2014/12/15 0:00,6,57,3
124054,2015/1/12 0:00,18,9,3
123974,2014/12/15 0:00,6,2,3
124046,2015/1/12 0:00,18,9,3
125043,2015/1/31 0:00,3,1,3
120514,2014/4/16 0:00,9,1,9
120516,2014/4/16 0:00,9,1,9
120432,2014/4/16 0:00,9,57,9
120449,2014/4/16 0:00,9,8,9
124510,2015/1/31 0:00,5,1,3
124497,2015/1/31 0:00,5,2,3
125185,2015/1/31 0:00,5,6,3
125186,2015/1/31 0:00,5,6,3
124493,2015/1/31 0:00,5,2,3
125187,2015/1/31 0:00,5,6,3
124842,2015/1/31 0:00,3,8,3
125180,2015/1/31 0:00,3,6,3
124616,2015/1/31 0:00,5,4,3
124889,2015/1/31 0:00,3,2,3
124619,2015/1/31 0:00,5,4,3
124716,2015/1/31 0:00,5,8,3
125169,2015/1/31 0:00,3,1,3
124717,2015/1/31 0:00,5,8,3
124846,2015/1/31 0:00,3,7,3
124509,2015/1/31 0:00,5,1,3
120481,2014/4/16 0:00,9,4,9
124850,2015/1/31 0:00,3,7,3
124446,2015/1/31 0:00,5,8,3
124851,2015/1/31 0:00,3,7,3
125102,2015/1/31 0:00,3,8,3
124771,2015/1/31 0:00,5,2,3
124725,2015/1/31 0:00,5,7,3
125152,2015/1/31 0:00,3,2,3
146515,2018/1/2 0:00,4,3,7
146927,2018/1/2 0:00,4,1,7
125101,2015/1/31 0:00,3,8,3
125156,2015/1/31 0:00,3,2,3
123975,2014/12/15 0:00,6,2,3
123955,2014/12/15 0:00,6,4,3
124721,2015/1/31 0:00,5,7,3
120451,2014/4/16 0:00,9,8,9
124936,2015/1/31 0:00,3,17,3
124170,2015/1/12 0:00,18,9,3
124634,2015/1/31 0:00,5,3,3
124591,2015/1/31 0:00,5,8,3
147118,2019/1/3 0:00,18,12,7
146776,2018/1/2 0:00,4,59,7
146634,2018/1/2 0:00,4,8,7
125036,2015/1/31 0:00,3,2,3
146638,2018/1/2 0:00,4,7,7
123507,2014/11/17 0:00,2,2,3
123492,2014/11/17 0:00,2,3,3
123494,2014/11/17 0:00,2,3,3
123537,2014/11/17 0:00,2,17,3
123469,2014/11/17 0:00,2,5,3
146533,2018/1/2 0:00,4,2,7
123481,2014/11/17 0:00,2,4,3
146632,2018/1/2 0:00,4,8,7
146864,2018/1/2 0:00,4,6,7
146726,2018/1/2 0:00,4,3,7
125047,2015/1/31 0:00,3,1,3
146708,2018/1/2 0:00,4,4,7
124678,2015/1/31 0:00,5,13,3
124655,2015/1/31 0:00,5,1,3
124919,2015/1/31 0:00,3,38,3
124927,2015/1/31 0:00,3,38,3
123533,2014/11/17 0:00,2,17,3
123515,2014/11/17 0:00,2,1,3
146727,2018/1/2 0:00,4,3,7
123509,2014/11/17 0:00,2,1,3
123534,2014/11/17 0:00,2,17,3
146731,2018/1/2 0:00,4,2,7
146642,2018/1/2 0:00,4,7,7
124483,2015/1/31 0:00,5,3,3
146788,2018/1/2 0:00,4,17,7
124490,2015/1/31 0:00,5,3,3
146857,2018/1/2 0:00,4,6,7
146674,2018/1/2 0:00,4,5,7
124620,2015/1/31 0:00,5,4,3
124480,2015/1/31 0:00,5,3,3
125137,2015/1/31 0:00,3,3,3
146856,2018/1/2 0:00,4,6,7
123961,2014/12/15 0:00,6,3,3
123982,2014/12/15 0:00,6,1,3
125675,2015/4/27 0:00,2,13,5
125134,2015/1/31 0:00,3,4,3
124478,2015/1/31 0:00,5,4,3
125677,2015/4/27 0:00,2,13,5
125631,2015/4/27 0:00,2,4,5
125659,2015/4/27 0:00,2,1,5
124726,2015/1/31 0:00,5,7,3
125553,2015/4/27 0:00,2,3,5
146544,2018/1/2 0:00,4,1,7
146545,2018/1/2 0:00,4,1,7
146779,2018/1/2 0:00,4,17,7
146786,2018/1/2 0:00,4,17,7
124491,2015/1/31 0:00,5,2,3
124870,2015/1/31 0:00,3,4,3
146860,2018/1/2 0:00,4,6,7
125114,2015/1/31 0:00,3,6,3
124793,2015/1/31 0:00,3,17,3
146862,2018/1/2 0:00,4,6,7
124445,2015/1/31 0:00,5,8,3
146695,2018/1/2 0:00,4,4,7
124498,2015/1/31 0:00,5,2,3
125151,2015/1/31 0:00,3,2,3
120510,2014/4/16 0:00,9,1,9
120517,2014/4/16 0:00,9,1,9
125113,2015/1/31 0:00,3,6,3
124792,2015/1/31 0:00,3,17,3
120433,2014/4/16 0:00,9,57,9
124668,2015/1/31 0:00,5,17,3
125158,2015/1/31 0:00,3,2,3
124502,2015/1/31 0:00,5,2,3
123834,2014/11/27 0:00,9,5,3
123840,2014/11/27 0:00,9,4,3
123946,2014/12/15 0:00,6,4,3
123981,2014/12/15 0:00,6,1,3
124171,2015/1/12 0:00,18,9,3
124932,2015/1/31 0:00,3,17,3
126381,2015/6/19 0:00,18,9,5
126551,2015/6/19 0:00,18,9,5
120951,2014/5/4 0:00,6,4,9
120969,2014/5/4 0:00,6,2,9
121252,2014/5/23 0:00,9,6,9
121295,2014/5/23 0:00,9,2,9
121223,2014/5/23 0:00,9,57,9
121251,2014/5/23 0:00,9,6,9
121258,2014/5/23 0:00,9,6,9
121259,2014/5/23 0:00,9,6,9
121311,2014/5/23 0:00,9,1,9
121249,2014/5/23 0:00,9,7,9
121263,2014/5/23 0:00,9,5,9
121266,2014/5/23 0:00,9,5,9
121267,2014/5/23 0:00,9,5,9
120948,2014/5/4 0:00,6,4,9
121291,2014/5/23 0:00,9,2,9
121313,2014/5/23 0:00,9,1,9
121280,2014/5/23 0:00,9,3,9
121289,2014/5/23 0:00,9,3,9
121299,2014/5/23 0:00,9,2,9
121937,2014/6/20 0:00,3,1,9
121985,2014/6/23 0:00,5,9,9
121254,2014/5/23 0:00,9,6,9
121946,2014/6/23 0:00,5,9,9
121952,2014/6/23 0:00,5,9,9
121282,2014/5/23 0:00,9,3,9
121290,2014/5/23 0:00,9,2,9
121310,2014/5/23 0:00,9,1,9
121230,2014/5/23 0:00,9,17,9
121260,2014/5/23 0:00,9,5,9
121268,2014/5/23 0:00,9,5,9
121309,2014/5/23 0:00,9,1,9
121308,2014/5/23 0:00,9,1,9
121222,2014/5/23 0:00,9,57,9
121264,2014/5/23 0:00,9,5,9
121278,2014/5/23 0:00,9,3,9
121294,2014/5/23 0:00,9,2,9
121220,2014/5/23 0:00,9,57,9
121281,2014/5/23 0:00,9,3,9
121287,2014/5/23 0:00,9,3,9
121269,2014/5/23 0:00,9,4,9
121261,2014/5/23 0:00,9,5,9
121272,2014/5/23 0:00,9,4,9
121304,2014/5/23 0:00,9,1,9
121218,2014/5/23 0:00,9,57,9
121224,2014/5/23 0:00,9,57,9
123941,2014/12/15 0:00,6,5,3
123951,2014/12/15 0:00,6,4,3
124001,2014/12/15 0:00,6,57,3
121436,2014/6/23 0:00,5,12,9
121449,2014/6/23 0:00,5,11,9
121451,2014/6/23 0:00,5,11,9
121949,2014/6/23 0:00,5,9,9
121955,2014/6/23 0:00,5,9,9
121219,2014/5/23 0:00,9,57,9
121279,2014/5/23 0:00,9,3,9
123969,2014/12/15 0:00,6,2,3
124599,2015/1/31 0:00,5,6,3
121288,2014/5/23 0:00,9,3,9
121293,2014/5/23 0:00,9,2,9
121301,2014/5/23 0:00,9,2,9
121434,2014/6/23 0:00,5,12,9
121452,2014/6/23 0:00,5,11,9
121940,2014/6/23 0:00,5,9,9
121227,2014/5/23 0:00,9,57,9
121271,2014/5/23 0:00,9,4,9
121284,2014/5/23 0:00,9,3,9
121292,2014/5/23 0:00,9,2,9
121958,2014/6/23 0:00,5,9,9
121942,2014/6/23 0:00,5,9,9
121943,2014/6/23 0:00,5,9,9
121954,2014/6/23 0:00,5,9,9
121962,2014/6/23 0:00,5,9,9
121228,2014/5/23 0:00,9,57,9
121312,2014/5/23 0:00,9,1,9
121448,2014/6/23 0:00,5,11,9
121808,2014/6/20 0:00,3,17,9
123923,2014/12/15 0:00,6,8,3
121960,2014/6/23 0:00,5,9,9
122300,2014/6/20 0:00,5,17,9
122310,2014/6/20 0:00,5,17,9
122441,2014/6/23 0:00,5,11,9
123964,2014/12/15 0:00,6,3,3
124002,2014/12/15 0:00,6,57,3
123943,2014/12/15 0:00,6,5,3
124316,2015/1/12 0:00,18,9,3
148001,2019/1/22 0:00,3,,7
148002,2019/1/22 0:00,3,,7
148003,2019/1/22 0:00,3,,7
148016,2019/1/22 0:00,3,,7
148017,2019/1/22 0:00,3,,7
148006,2019/1/22 0:00,3,,7
148007,2019/1/22 0:00,3,,7
120691,2014/4/21 0:00,2,5,9
147987,2019/1/22 0:00,3,,7
147994,2019/1/22 0:00,3,,7
147995,2019/1/22 0:00,3,,7
147996,2019/1/22 0:00,3,,7
