考勤ID,考勤类型ID,学生ID,时间
125791,300100,11535,2014/6/3 6:40
125801,300100,11660,2014/6/3 6:41
126015,300100,11535,2014/6/4 6:42
126428,300100,11535,2014/6/10 6:41
126286,300100,11535,2014/6/5 6:45
126531,300100,11962,2014/6/11 6:32
124074,100200,11103,2014/5/15 15:59
124949,300100,11962,2014/5/27 6:46
124951,300100,11535,2014/5/27 6:46
125010,300100,12017,2014/5/27 6:50
125011,300100,12017,2014/5/27 6:50
125012,300100,12017,2014/5/27 6:50
125154,300100,11962,2014/5/28 6:41
125180,300100,11535,2014/5/28 6:44
132827,9900100,14021,2017/12/8 7:37
135214,9900400,13563,2018/4/20 16:28
135296,9900200,14021,2018/4/23 7:18
135341,9900400,13487,2018/4/23 15:25
120423,100100,10961,2014/4/8 7:37
120451,300200,12236,2014/4/8 10:08
119457,300100,10953,2014/3/31 6:34
119403,300100,11962,2014/3/31 6:24
119545,300100,11535,2014/3/31 6:41
119551,300100,11660,2014/3/31 6:42
119776,300100,11962,2014/4/2 6:33
119711,100100,10961,2014/4/1 7:27
119712,100100,10961,2014/4/1 7:27
119713,100100,10961,2014/4/1 7:27
119660,300200,11033,2014/3/31 10:07
119662,300200,11038,2014/3/31 10:07
119663,300200,11038,2014/3/31 10:07
122436,300100,11962,2014/4/17 6:31
139367,9900400,14611,2018/10/8 6:38
139558,9900400,14713,2018/10/12 6:40
139563,9900500,14713,2018/10/12 6:44
139590,9900500,14794,2018/10/12 7:06
139592,9900500,14838,2018/10/12 7:07
140905,9900400,15953,2018/11/25 12:16
140961,9900400,14860,2018/11/27 6:51
140833,9900400,15953,2018/11/25 7:39
140835,9900500,15953,2018/11/25 7:49
141001,9900400,14860,2018/11/28 6:50
126746,300100,11962,2014/6/12 6:28
126854,300100,11535,2014/6/12 6:42
126656,300100,11535,2014/6/11 6:44
127099,300100,11535,2014/6/13 6:46
127312,300100,11535,2014/6/19 6:45
127129,200100,11409,2014/6/11 7:20
127383,200100,11833,2014/9/3 7:23
119878,300100,11535,2014/4/2 6:41
135509,9900400,13842,2018/4/26 13:51
135510,9900400,13652,2018/4/26 13:52
135553,9900200,14025,2018/4/27 7:13
114976,300100,12283,2014/3/3 6:34
115125,300100,12291,2014/3/3 6:43
125409,300100,11712,2014/5/29 6:44
125465,200100,12184,2014/5/29 7:37
125680,200100,11996,2014/5/30 7:37
126481,300100,12368,2014/6/10 6:47
126482,300100,12368,2014/6/10 6:47
126539,300100,12272,2014/6/11 6:33
124025,300100,11712,2014/5/16 6:46
124282,100100,10968,2014/5/19 7:37
124533,100100,12033,2014/5/20 8:09
134161,9900200,13878,2018/1/27 10:24
132693,9900100,14405,2017/11/23 7:29
132731,9900100,14237,2017/11/30 7:26
135206,9900400,13878,2018/4/20 15:52
135318,9900200,14428,2018/4/17 7:25
135342,9900400,13558,2018/4/23 15:29
135405,9900500,13947,2018/4/24 17:39
135359,9900500,13686,2018/4/23 17:56
135420,9900500,13558,2018/4/24 17:46
135438,9900200,14405,2018/4/25 7:21
119518,300100,11712,2014/3/31 6:40
120444,300200,12272,2014/4/8 10:07
119577,100000,12033,2014/3/31 7:24
119596,300200,11988,2014/3/31 10:03
119597,300200,11988,2014/3/31 10:03
119648,300200,12032,2014/3/31 10:06
119635,300200,11489,2014/3/31 10:06
119659,300200,11112,2014/3/31 10:07
119851,300100,11712,2014/4/2 6:40
119950,300200,11988,2014/4/2 10:05
119951,300200,11988,2014/4/2 10:05
119817,300100,12272,2014/4/2 6:37
122496,300100,12291,2014/4/17 6:40
122497,300100,12291,2014/4/17 6:40
139597,9900500,14854,2018/10/12 7:10
139620,9900400,15914,2018/10/14 9:55
139655,9900100,15962,2018/10/14 10:18
140901,9900400,15962,2018/11/25 12:06
140913,9900500,15962,2018/11/25 13:07
140926,9900400,14538,2018/11/26 6:54
140927,9900200,14538,2018/11/26 7:00
140928,9900200,14538,2018/11/26 7:01
140929,9900500,14538,2018/11/26 7:01
140643,9900400,15930,2018/11/16 15:19
140689,9900500,15962,2018/11/17 14:00
140959,9900400,14538,2018/11/27 6:49
140997,9900400,14538,2018/11/28 6:43
140773,9900200,14587,2018/11/22 7:07
126496,300100,12283,2014/6/11 6:21
126497,300100,12283,2014/6/11 6:21
126737,300100,12272,2014/6/12 6:27
126728,300100,12283,2014/6/12 6:24
126729,300100,12283,2014/6/12 6:24
127353,100100,11465,2014/9/10 7:33
127358,200100,11831,2014/9/10 7:11
127365,100100,11465,2014/9/9 7:26
137991,9900500,14856,2018/6/19 6:46
138019,9900400,14856,2018/6/20 6:46
138024,9900500,14856,2018/6/20 6:59
140458,9900500,14252,2018/11/9 6:57
140641,9900400,14106,2018/11/16 12:24
140447,9900400,14252,2018/11/9 6:48
140804,9900400,14106,2018/11/23 12:12
116636,300200,12177,2014/3/14 10:07
116716,300200,11408,2014/3/14 10:10
116726,300200,12129,2014/3/14 10:10
116978,300200,12177,2014/3/17 10:06
117037,300200,11880,2014/3/17 10:09
117007,300200,11891,2014/3/17 10:08
117008,300200,11891,2014/3/17 10:08
117034,300200,12129,2014/3/17 10:09
117656,100100,11830,2014/3/20 7:26
127643,100100,12332,2014/11/25 7:27
127519,100200,12312,2014/10/11 9:54
127672,200100,12332,2014/12/5 7:17
127572,100100,12424,2014/10/30 7:26
127716,100100,12312,2014/12/11 7:37
127653,100100,12334,2014/11/27 7:28
127802,100100,12332,2015/1/4 7:29
126006,300100,11915,2014/6/4 6:42
126007,300100,11915,2014/6/4 6:42
126054,300100,11774,2014/6/4 6:45
126232,300100,11754,2014/6/5 6:40
126246,300100,11742,2014/6/5 6:41
126491,300100,11734,2014/6/11 6:14
126606,300100,11774,2014/6/11 6:40
126622,300100,11915,2014/6/11 6:42
126623,300100,11915,2014/6/11 6:42
126624,300100,11915,2014/6/11 6:42
126650,300100,11754,2014/6/11 6:44
126712,300100,11734,2014/6/12 6:19
126758,300100,11732,2014/6/12 6:30
126698,300100,11742,2014/6/11 6:48
126798,300100,11774,2014/6/12 6:35
126847,300100,11915,2014/6/12 6:41
126848,300100,11915,2014/6/12 6:41
126849,300100,11915,2014/6/12 6:41
126879,300100,11754,2014/6/12 6:44
127128,200100,11742,2014/6/11 7:20
127359,200100,12154,2014/9/10 7:03
119684,300200,11937,2014/3/31 10:08
119758,300100,11774,2014/4/2 6:30
119699,300200,12206,2014/3/31 10:09
119823,300100,11732,2014/4/2 6:37
120548,300100,11734,2014/4/9 6:32
135167,9900100,14438,2018/4/20 7:27
135176,9900400,14438,2018/4/20 12:36
135559,9900100,13916,2018/4/27 7:55
135591,9900500,14438,2018/4/27 13:00
135582,9900400,14438,2018/4/27 12:03
111841,300100,11745,2014/1/2 6:37
111962,300100,11742,2014/1/2 6:44
111828,300100,11770,2014/1/2 6:33
111934,300100,11774,2014/1/2 6:43
127376,200100,12193,2014/9/4 7:23
127382,200100,11831,2014/9/3 7:25
127389,200100,11465,2014/9/3 7:20
127408,200100,12183,2014/9/2 7:15
120572,300100,12272,2014/4/9 6:35
135462,9900500,13634,2018/4/25 18:13
135572,9900400,14395,2018/4/27 11:56
135584,9900400,14405,2018/4/27 12:04
135690,9900100,13664,2018/5/3 7:34
135698,9900100,13558,2018/5/3 7:38
135684,9900100,14237,2018/5/3 7:28
135580,9900400,14408,2018/4/27 11:59
141002,9900500,14538,2018/11/28 6:50
141017,9900400,14248,2018/11/28 14:51
140752,9900400,14055,2018/11/20 14:33
140919,9900500,15922,2018/11/25 14:43
140967,9900500,14538,2018/11/27 6:56
141033,9900400,14538,2018/11/29 6:50
140740,9900500,14538,2018/11/20 6:54
141103,9900400,15922,2018/12/2 10:05
141104,9900400,15914,2018/12/2 10:05
141039,9900500,14538,2018/11/29 6:56
141112,9900400,15962,2018/12/2 10:14
141138,9900500,15914,2018/12/2 11:48
141140,9900500,15962,2018/12/2 11:49
141186,9900400,14538,2018/12/4 6:50
141116,9900500,15922,2018/12/2 10:43
112090,300200,11036,2014/1/2 10:07
112141,300200,11449,2014/1/2 10:10
112238,300100,12283,2014/1/3 6:39
112239,300100,12283,2014/1/3 6:39
112288,300100,12272,2014/1/3 6:42
112315,300100,11493,2014/1/3 6:43
112392,300100,12291,2014/1/3 6:47
112393,300100,12291,2014/1/3 6:47
112447,300200,12368,2014/1/3 10:06
112448,300200,12368,2014/1/3 10:06
127418,100100,11852,2014/9/17 7:26
128202,100000,11465,2015/3/30 7:23
128251,100100,11859,2015/4/1 7:30
128255,100100,11854,2015/4/2 7:30
128261,100100,11859,2015/4/2 7:30
128310,100100,11465,2015/4/7 7:26
124539,100100,11859,2014/5/20 8:09
125014,300100,12055,2014/5/27 6:50
125015,300100,12055,2014/5/27 6:50
125025,100100,11859,2014/5/26 7:29
125237,300100,12055,2014/5/28 6:49
125238,300100,12055,2014/5/28 6:49
125252,200100,11831,2014/5/28 7:37
125253,200100,11852,2014/5/28 7:37
125256,200100,11831,2014/5/27 7:30
126779,300100,12073,2014/6/12 6:32
127108,200100,11852,2014/6/16 7:29
127109,200100,11852,2014/6/16 7:29
127126,100100,11859,2014/6/10 7:30
119717,100100,11831,2014/4/1 7:31
125158,300100,12372,2014/5/28 6:42
120487,300200,11582,2014/4/8 10:10
119599,300200,12111,2014/3/31 10:04
119616,300200,12138,2014/3/31 10:05
119642,300200,12044,2014/3/31 10:06
119639,300200,12372,2014/3/31 10:06
126418,300100,12372,2014/6/10 6:40
126791,300100,12372,2014/6/12 6:34
126754,300100,12086,2014/6/12 6:29
126755,300100,12086,2014/6/12 6:29
126756,300100,12086,2014/6/12 6:29
126605,300100,12372,2014/6/11 6:39
126647,300100,12044,2014/6/11 6:44
126862,300100,12044,2014/6/12 6:43
127056,300100,12044,2014/6/13 6:42
119920,300100,12372,2014/4/2 6:46
119863,300100,12044,2014/4/2 6:41
120019,300200,12044,2014/4/2 10:08
122501,300100,12044,2014/4/17 6:40
139339,9900400,14476,2018/9/30 12:25
139340,9900400,14488,2018/9/30 12:26
139565,9900400,14491,2018/10/12 6:46
140992,9900400,14491,2018/11/28 6:37
141000,9900500,14491,2018/11/28 6:48
141015,9900400,14468,2018/11/28 10:39
141016,9900500,14468,2018/11/28 10:58
140782,9900500,14510,2018/11/22 15:32
141054,9900400,14500,2018/11/29 15:36
112064,300200,11460,2014/1/2 10:06
112064,300200,14423,2014/1/2 10:06
112109,300200,12372,2014/1/2 10:09
111972,300100,12044,2014/1/2 6:45
112038,100100,11476,2014/1/2 7:30
112039,200100,11476,2014/1/2 7:30
112193,300200,11574,2014/1/2 10:12
112272,300100,12086,2014/1/3 6:41
112273,300100,12086,2014/1/3 6:41
112321,300100,12044,2014/1/3 6:44
132788,9900100,13599,2017/12/7 7:28
132864,9900100,14094,2017/12/11 7:29
135202,9900400,14056,2018/4/20 15:43
135215,9900400,14164,2018/4/20 16:42
135196,9900400,14377,2018/4/20 15:36
135170,9900100,14242,2018/4/20 7:29
135209,9900500,14056,2018/4/20 16:01
135285,9900200,14087,2018/4/23 6:55
111958,300100,11655,2014/1/2 6:44
111813,300100,11685,2014/1/2 6:29
111937,300100,12369,2014/1/2 6:43
111938,300100,12369,2014/1/2 6:43
111939,300100,12369,2014/1/2 6:43
111881,300100,11104,2014/1/2 6:40
112067,300200,12022,2014/1/2 10:06
112095,300200,12286,2014/1/2 10:08
112114,300200,11490,2014/1/2 10:09
120621,300100,12286,2014/4/9 6:40
120720,300100,11661,2014/4/9 6:49
119718,100100,11831,2014/4/1 7:31
119762,300100,12073,2014/4/2 6:31
122362,300200,11887,2014/4/15 10:00
122421,300100,12073,2014/4/17 6:28
139308,9900200,14222,2018/9/30 7:08
139412,9900200,14222,2018/10/9 7:13
139605,9900100,14487,2018/10/12 7:26
120032,300200,12055,2014/4/2 10:09
120033,300200,12055,2014/4/2 10:09
120432,300200,12193,2014/4/8 10:07
120567,300100,12073,2014/4/9 6:35
111913,300100,12073,2014/1/2 6:42
111861,300100,11944,2014/1/2 6:39
111862,300100,11944,2014/1/2 6:39
111974,300100,11887,2014/1/2 6:45
111975,300100,11887,2014/1/2 6:45
112015,300100,11398,2014/1/2 6:49
112021,300100,12055,2014/1/2 6:52
112042,100100,11852,2014/1/2 7:39
112123,300200,11887,2014/1/2 10:09
112124,300200,11887,2014/1/2 10:09
135306,9900100,14372,2018/4/23 7:28
135400,9900500,14342,2018/4/24 17:33
112164,300200,11398,2014/1/2 10:11
112168,300200,12357,2014/1/2 10:11
112189,300200,12169,2014/1/2 10:12
112211,300100,12073,2014/1/3 6:34
112313,300100,11887,2014/1/3 6:43
112314,300100,11887,2014/1/3 6:43
112374,300100,11944,2014/1/3 6:47
112375,300100,11944,2014/1/3 6:47
130476,9900100,13755,2016/10/12 7:30
134920,9900100,14061,2018/3/29 7:27
136575,9900400,14136,2018/5/17 15:23
136747,9900500,14136,2018/5/21 16:36
136848,9900400,14061,2018/5/23 14:51
131197,9900100,13755,2017/4/19 7:37
129193,9900100,13776,2015/11/11 7:27
129252,9900100,12103,2015/11/16 7:27
129534,9900100,13629,2015/12/23 7:53
137963,9900400,14467,2018/6/15 16:11
140590,9900400,14326,2018/11/13 10:42
140608,9900500,14326,2018/11/13 15:19
140749,9900100,15568,2018/11/20 7:29
140762,9900400,14082,2018/11/21 20:18
140798,9900200,15645,2018/11/23 6:59
116689,300200,12193,2014/3/14 10:09
117044,300200,12357,2014/3/17 10:09
117696,300100,12073,2014/3/21 6:34
133505,9900100,13869,2018/1/23 7:33
133703,9900200,13755,2018/1/25 9:31
133824,9900200,13755,2018/1/25 12:23
114694,300100,11555,2014/2/28 6:38
114798,300100,12142,2014/2/28 6:44
114802,300100,12047,2014/2/28 6:44
114990,300100,11555,2014/3/3 6:36
121019,300100,12047,2014/4/10 6:41
119264,300200,11923,2014/3/27 10:09
123697,300100,12258,2014/5/13 6:37
111829,300100,10892,2014/1/2 6:34
111890,300100,12258,2014/1/2 6:41
112036,100100,11923,2014/1/2 7:30
112037,100100,11923,2014/1/2 7:30
112014,300100,11948,2014/1/2 6:49
121114,200200,11914,2014/4/9 8:14
121881,300200,11917,2014/4/14 10:00
121883,300200,11963,2014/4/14 10:00
121884,300200,11923,2014/4/14 10:00
121910,300200,11363,2014/4/14 10:00
138566,9900500,14789,2018/9/12 16:32
138763,9900200,14927,2018/9/19 7:09
138356,9900500,13952,2018/7/4 7:25
138401,9900400,13952,2018/7/5 15:39
114254,300100,12258,2014/2/27 6:41
114362,300100,11948,2014/2/27 6:46
122779,200100,11952,2014/4/25 7:14
122780,200100,11952,2014/4/25 7:14
122781,200100,11952,2014/4/25 7:14
122795,100100,11923,2014/4/28 7:35
122800,100100,11930,2014/4/24 7:35
123774,300100,11963,2014/5/13 6:42
123775,300100,11963,2014/5/13 6:42
123903,300100,11963,2014/5/16 6:33
123904,300100,11963,2014/5/16 6:33
122967,300000,12258,2014/5/5 12:07
123034,300100,11963,2014/5/6 6:43
123035,300100,11963,2014/5/6 6:43
133857,9900200,13856,2018/1/25 12:35
133890,9900200,14262,2018/1/25 12:58
133920,9900200,13952,2018/1/25 14:14
133963,9900200,13719,2018/1/25 17:20
134005,9900200,13856,2018/1/25 17:43
133947,9900200,13874,2018/1/25 16:40
134059,9900300,14188,2018/1/25 18:20
134060,9900300,13952,2018/1/25 18:20
134010,9900200,13874,2018/1/25 17:46
134050,9900200,13987,2018/1/25 18:15
134117,9900300,13771,2018/1/26 11:07
134119,9900300,13497,2018/1/26 11:07
134121,9900300,13830,2018/1/26 11:07
134148,9900100,13672,2018/1/26 11:49
134185,9900200,13771,2018/1/27 10:51
134189,9900200,13497,2018/1/27 10:51
134190,9900200,13772,2018/1/27 10:51
134191,9900200,13830,2018/1/27 10:52
134197,9900200,13719,2018/1/27 10:53
134015,9900200,13497,2018/1/25 17:52
134016,9900200,13772,2018/1/25 17:52
134109,9900300,13672,2018/1/26 10:52
134139,9900100,13497,2018/1/26 11:34
134140,9900100,13771,2018/1/26 11:34
134142,9900100,13830,2018/1/26 11:34
122209,300200,11963,2014/4/15 10:09
122210,300200,11963,2014/4/15 10:09
121123,200200,10955,2014/4/9 8:14
138638,9900400,15937,2018/9/16 9:59
138689,9900500,15937,2018/9/16 12:31
114246,300100,12286,2014/2/27 6:41
114346,300100,11490,2014/2/27 6:45
122752,300100,11661,2014/4/24 6:47
123006,300000,12286,2014/5/5 12:11
123176,300100,12286,2014/5/7 6:43
133837,9900200,13549,2018/1/25 12:27
133990,9900200,14442,2018/1/25 17:37
134085,9900200,14417,2018/1/25 19:03
134120,9900300,13855,2018/1/26 11:07
134186,9900200,13855,2018/1/27 10:51
134143,9900100,13855,2018/1/26 11:34
121905,300200,11118,2014/4/14 10:00
122122,300100,11490,2014/4/15 6:44
122321,300200,11490,2014/4/15 10:13
122289,300200,11668,2014/4/15 10:11
122339,300200,11503,2014/4/15 10:05
122237,300200,12022,2014/4/15 10:09
122256,300200,12245,2014/4/15 10:10
122257,300200,12245,2014/4/15 10:10
122348,300200,10942,2014/4/15 10:05
122355,300200,11118,2014/4/15 10:05
123244,300100,11490,2014/5/8 6:25
123322,300100,12286,2014/5/8 6:42
123495,300100,12286,2014/5/9 6:43
123566,200100,10942,2014/5/9 7:23
123960,300100,12286,2014/5/16 6:41
123907,300100,12369,2014/5/16 6:34
123908,300100,12369,2014/5/16 6:34
123909,300100,12369,2014/5/16 6:34
123910,300100,12369,2014/5/16 6:34
123988,300100,11490,2014/5/16 6:44
116124,300100,12286,2014/3/11 6:41
116223,300100,11661,2014/3/11 6:49
116738,300200,11450,2014/3/14 10:11
116719,300200,11404,2014/3/14 10:10
116984,300200,11964,2014/3/17 10:07
116985,300200,12022,2014/3/17 10:07
117716,300100,11104,2014/3/21 6:37
127604,200100,12351,2014/11/13 7:11
114765,300100,12286,2014/2/28 6:43
114767,300100,11661,2014/2/28 6:43
114760,300100,11490,2014/2/28 6:42
115041,300100,11104,2014/3/3 6:39
125390,300100,11490,2014/5/29 6:42
126087,200100,11964,2014/6/4 7:17
126554,300100,11490,2014/6/11 6:35
125165,300100,11490,2014/5/28 6:43
132786,9900100,11460,2017/12/7 7:27
132786,9900100,14423,2017/12/7 7:27
119292,300200,12022,2014/3/27 10:08
119380,300100,11661,2014/3/27 6:46
120447,300200,11039,2014/4/8 10:08
119534,300100,12286,2014/3/31 6:41
119595,300200,12022,2014/3/31 10:03
119674,300200,11668,2014/3/31 10:08
126738,300100,11982,2014/6/12 6:27
126912,300100,11511,2014/6/12 6:47
126917,200100,12304,2014/6/12 7:19
119862,300100,12426,2014/4/2 6:40
120552,300100,12280,2014/4/9 6:32
120557,300100,11595,2014/4/9 6:33
120560,300100,12270,2014/4/9 6:33
119948,300200,11982,2014/4/2 10:04
111922,300100,11982,2014/1/2 6:42
111964,300100,12345,2014/1/2 6:44
111941,300100,12270,2014/1/2 6:43
111948,300100,11595,2014/1/2 6:44
111807,300100,12280,2014/1/2 6:23
112018,300100,12428,2014/1/2 6:51
112062,300200,12201,2014/1/2 10:06
112151,300200,12304,2014/1/2 10:10
112174,300200,12426,2014/1/2 10:11
112176,300200,12345,2014/1/2 10:11
114734,300100,12262,2014/2/28 6:41
119193,300200,12374,2014/3/27 10:11
119441,300100,11032,2014/3/31 6:33
119046,300100,11993,2014/3/27 6:41
119078,300100,11032,2014/3/27 6:39
119280,300200,12007,2014/3/27 10:08
123757,300100,12007,2014/5/13 6:42
111847,300100,11993,2014/1/2 6:37
111896,300100,11032,2014/1/2 6:41
112056,300200,12007,2014/1/2 10:05
120577,300100,11993,2014/4/9 6:36
121055,300100,11719,2014/4/10 6:44
121882,300200,12367,2014/4/14 10:00
114245,300100,12007,2014/2/27 6:41
114360,300100,11719,2014/2/27 6:46
114363,300100,12262,2014/2/27 6:46
114364,300100,12262,2014/2/27 6:46
122703,300100,11032,2014/4/24 6:42
122687,300100,12007,2014/4/24 6:41
122981,300000,11993,2014/5/5 12:08
123005,300000,12007,2014/5/5 12:11
123181,300100,12007,2014/5/7 6:43
134058,9900300,13950,2018/1/25 18:20
134088,9900300,13613,2018/1/26 10:33
121908,300200,11536,2014/4/14 10:00
121909,300200,11355,2014/4/14 10:00
122207,300200,12007,2014/4/15 10:09
122328,300200,11530,2014/4/15 10:13
122335,300200,11536,2014/4/15 10:05
122336,300200,11355,2014/4/15 10:05
122349,300200,10936,2014/4/15 10:05
122263,300200,12240,2014/4/15 10:10
122264,300200,12240,2014/4/15 10:10
122265,300200,12374,2014/4/15 10:10
122310,300200,10937,2014/4/15 10:12
122368,300200,12367,2014/4/15 10:00
123275,300100,11993,2014/5/8 6:34
123323,300100,12007,2014/5/8 6:42
123494,300100,12007,2014/5/9 6:43
123921,300100,12262,2014/5/16 6:35
123922,300100,12262,2014/5/16 6:35
122190,300200,11917,2014/4/15 10:08
122337,300200,11363,2014/4/15 10:05
122357,300200,10863,2014/4/15 10:05
123291,300100,12258,2014/5/8 6:36
123281,300100,11963,2014/5/8 6:34
123282,300100,11963,2014/5/8 6:34
123555,100100,11930,2014/5/9 7:33
123570,200100,10846,2014/5/9 7:23
116202,300100,11948,2014/3/11 6:45
116243,300200,12219,2014/3/11 10:04
116253,100100,10846,2014/3/12 7:28
116297,300200,12219,2014/3/13 10:07
116337,300200,11480,2014/3/13 10:09
116728,300200,11480,2014/3/14 10:10
116748,300200,12219,2014/3/14 10:11
117079,300200,10863,2014/3/17 10:12
117654,100100,11923,2014/3/20 7:25
117655,100100,11923,2014/3/20 7:25
117709,300100,10892,2014/3/21 6:36
117721,300100,12258,2014/3/21 6:38
127561,100100,11873,2014/10/22 7:26
127686,100100,11959,2014/12/9 7:40
127687,100100,11458,2014/12/9 7:51
127696,200100,12577,2014/12/11 7:20
114814,300100,11948,2014/2/28 6:45
114964,300100,10892,2014/3/3 6:30
114901,100100,11923,2014/3/5 7:28
114902,100100,11923,2014/3/5 7:28
115070,300100,11963,2014/3/3 6:40
115071,300100,11963,2014/3/3 6:40
115021,300100,12258,2014/3/3 6:37
125622,300100,11963,2014/5/30 6:44
125623,300100,11963,2014/5/30 6:44
125994,300100,11948,2014/6/4 6:41
125995,300100,11948,2014/6/4 6:41
126242,300100,11948,2014/6/5 6:41
126243,300100,11948,2014/6/5 6:41
126529,300100,11963,2014/6/11 6:32
126530,300100,11963,2014/6/11 6:32
123929,300100,12258,2014/5/16 6:37
124066,100200,10956,2014/5/14 15:59
124947,300100,11963,2014/5/27 6:46
124948,300100,11963,2014/5/27 6:46
125152,300100,11963,2014/5/28 6:41
125153,300100,11963,2014/5/28 6:41
125140,300100,12258,2014/5/28 6:40
134266,9900300,13497,2018/1/27 11:22
134268,9900300,13830,2018/1/27 11:23
132675,9900200,13952,2017/11/20 6:59
132598,9900300,13874,2017/10/17 16:47
132789,9900100,13719,2017/12/7 7:28
135070,9900400,13952,2018/4/18 7:02
135104,9900500,13772,2018/4/19 6:48
135098,9900400,13772,2018/4/19 6:43
135159,9900500,13952,2018/4/20 7:10
135292,9900400,13952,2018/4/23 7:07
135297,9900200,13952,2018/4/23 7:22
135371,9900400,13952,2018/4/24 6:59
135419,9900500,13830,2018/4/24 17:46
119798,300100,12286,2014/4/2 6:35
119952,300200,12022,2014/4/2 10:05
122463,300100,11490,2014/4/17 6:35
122471,300100,12286,2014/4/17 6:36
139648,9900400,15937,2018/10/14 10:14
139651,9900400,15933,2018/10/14 10:14
140898,9900400,15937,2018/11/25 12:06
140915,9900500,15937,2018/11/25 13:07
126797,300100,11490,2014/6/12 6:34
127132,200100,11450,2014/6/13 7:20
